STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	2	2	117	5	9	36903	3	0	97.8809	1854	169	25	144	0	1	2	22	15	125	4	0	60	3	115	0	6	8	4	0	1	144	25	0	1	0	23	119	0	60	8	50	0	0	0	0	29	103	136	94	12	0	968	0	0	0
9999	2	2	118	5	11	11508	3	0	79.2463	140	41	18	23	0	1	1	16	9	10	5	0	30	0	2	0	0	2	1	0	0	22	5	2	0	0	2	17	3	10	1	2	0	0	0	0	0	6	1	4	2	0	27	0	0	0
9999	2	2	119	5	13	5368	2	0	81.1662	98	6	1	4	0	0	0	1	0	4	0	0	2	0	1	0	0	0	1	0	1	14	6	2	1	0	3	8	0	4	0	4	0	0	0	0	0	21	1	7	0	0	44	0	0	0
9999	2	2	120	5	15	27446	4	0	100	841	70	20	50	0	0	1	19	10	36	3	1	72	6	3	0	0	2	4	0	1	59	9	0	2	0	7	47	0	33	1	13	0	0	0	0	3	219	1	111	8	0	282	0	0	0
9999	2	2	121	5	17	11800	4	0	75.8644	309	45	23	21	0	2	1	21	4	17	0	0	31	3	6	0	2	3	4	0	2	58	39	9	5	3	21	19	1	12	1	5	0	0	0	0	0	28	3	15	4	1	104	0	0	0
9999	2	2	122	5	19	22995	5	0	99.0795	375	68	16	52	0	1	1	14	21	31	0	0	52	0	21	0	11	8	3	0	0	40	2	0	2	0	0	38	1	25	0	12	0	0	0	0	0	46	15	39	4	0	70	0	0	0
9999	2	2	123	5	21	16083	3	0	56.0566	412	64	15	49	0	0	4	11	12	35	2	0	44	3	10	0	3	5	2	0	0	70	16	1	8	0	7	53	5	23	12	13	0	0	0	0	0	46	6	20	5	2	133	0	0	0
9999	2	2	124	5	23	25817	4	1	99.7124	622	99	24	75	0	3	0	21	23	49	1	2	91	2	2	0	2	9	5	0	2	99	7	0	5	0	2	92	0	54	10	28	0	0	0	0	0	116	8	70	4	0	112	0	0	0
9999	2	2	125	5	25	8689	2	0	92.2661	10	4	1	3	0	0	0	1	2	1	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9999	2	2	126	5	27	24552	3	0	100	1245	140	44	96	1	3	6	34	27	64	4	1	72	19	87	1	3	12	7	0	1	76	18	12	6	0	0	58	8	38	1	11	0	0	0	0	0	77	29	32	51	4	635	0	0	0
9999	2	2	127	5	29	21273	3	0	100	1461	87	24	63	0	3	2	19	14	46	2	1	119	5	46	0	21	13	13	0	1	239	60	19	17	9	15	179	18	105	6	50	0	0	0	0	0	147	7	125	6	0	632	0	0	0
9999	2	2	128	5	31	96443	8	0	95.9615	9072	801	169	632	4	13	23	128	156	454	20	2	471	44	184	0	20	53	26	1	10	557	117	13	40	1	62	441	83	223	7	128	0	0	0	0	0	383	18	265	29	24	6187	0	0	0
9999	2	2	129	5	33	61948	4	0	99.7774	3028	295	69	225	1	5	8	55	35	186	4	0	123	10	23	2	6	21	17	1	6	150	48	0	14	5	29	94	2	60	10	22	0	0	0	0	9	295	14	282	17	2	1755	0	0	0
9999	2	2	130	5	35	50902	4	0	100	4758	600	216	384	3	10	27	176	100	276	6	2	452	40	258	0	46	42	43	12	7	786	159	41	33	2	83	626	68	321	9	228	10	0	0	0	0	204	34	217	86	166	1755	0	0	0
9999	2	2	131	5	37	17870	2	0	100	445	61	20	41	0	3	6	11	12	29	0	0	29	3	0	0	0	8	4	0	0	112	11	2	1	0	8	101	5	63	3	30	0	0	0	0	0	62	4	22	12	0	128	0	0	0
9999	2	2	132	5	39	8116	2	0	100	440	67	16	51	0	1	4	11	17	33	1	0	43	4	38	0	4	5	3	0	2	28	7	1	5	0	1	21	3	12	0	6	1	0	0	0	0	10	1	29	3	0	202	0	0	0
9999	2	2	133	5	41	13008	4	0	70.4874	594	114	49	65	0	0	4	45	6	56	2	1	69	3	9	0	1	11	3	0	1	83	22	10	9	2	1	61	8	39	3	10	0	0	0	0	3	55	2	42	7	1	188	0	0	0
9999	2	2	134	5	43	18509	3	0	100	702	85	47	38	0	3	4	40	18	18	2	0	120	1	13	0	3	20	10	0	1	105	18	4	10	0	4	87	9	57	3	18	0	0	0	0	0	114	12	92	9	0	117	0	0	0
9999	2	2	135	5	45	113207	7	0	99.9479	3519	407	81	326	5	3	15	58	50	272	4	0	370	23	26	0	50	28	25	0	2	476	27	7	10	2	8	441	47	247	20	127	0	0	0	0	0	376	77	236	59	6	1357	0	0	0
9999	2	2	136	5	47	18125	3	0	100	520	58	16	42	0	1	0	15	15	24	2	1	77	3	13	0	4	9	2	0	0	53	5	0	4	0	1	48	2	25	7	14	0	0	0	0	0	36	4	110	9	2	140	0	0	0
9999	2	2	137	5	49	11435	3	1	91.4561	386	42	20	22	0	0	0	19	11	11	0	0	37	0	5	0	0	3	2	0	0	52	1	0	0	0	1	51	0	20	4	26	0	0	0	0	0	94	18	42	2	0	86	0	0	0
9999	2	2	138	5	51	96024	2	0	100	8045	1081	243	838	10	9	17	207	162	658	16	2	347	40	154	8	11	93	47	19	7	272	15	4	2	2	7	251	18	114	14	105	0	0	0	0	0	384	62	1177	104	48	4191	0	0	0
9999	2	2	139	5	53	17853	2	0	100	239	40	12	28	0	0	0	12	7	18	2	1	38	0	0	0	5	0	3	0	0	18	2	0	1	0	1	16	0	7	3	6	0	0	0	0	1	60	1	26	1	0	46	0	0	0
9999	2	2	140	5	55	42090	3	0	100	4644	413	35	378	0	4	5	26	39	325	12	2	158	14	416	0	16	29	10	0	23	168	41	0	6	0	35	125	3	52	5	65	0	0	0	0	33	324	11	24	126	5	2874	0	0	0
9999	2	2	141	5	57	22609	2	0	90.7751	904	211	52	158	0	0	6	46	33	124	1	0	170	11	7	0	7	24	7	0	2	93	39	31	8	0	0	54	13	29	4	8	0	0	0	0	0	70	9	37	10	1	246	0	0	0
9999	2	2	142	5	59	32923	3	0	31.3398	723	83	27	56	0	4	2	21	14	40	1	1	64	4	11	0	2	7	3	0	1	50	11	1	3	0	7	39	3	20	2	14	0	0	0	0	1	45	14	26	14	1	396	0	0	0
9999	2	2	143	5	61	13789	4	0	91.7833	692	125	20	105	0	1	2	17	26	79	0	0	30	3	10	0	4	12	10	0	0	125	8	4	2	0	2	116	16	88	2	11	0	0	0	0	0	66	10	41	4	2	254	0	0	0
9999	2	2	144	5	63	36647	1	0	100	950	284	66	218	0	3	0	63	33	174	9	2	195	35	9	0	4	20	11	0	1	61	8	0	0	1	7	53	5	23	4	21	0	0	0	0	0	110	7	14	47	1	151	0	0	0
9999	2	2	145	5	65	13721	2	1	100	71	3	2	1	0	1	0	1	1	0	0	0	14	1	0	0	0	2	2	0	0	16	3	0	2	0	1	13	0	4	2	7	0	0	0	0	0	5	0	9	1	0	18	0	0	0
9999	2	2	146	5	67	17997	5	0	93.2313	770	96	20	76	1	0	1	17	17	56	3	0	83	5	4	0	0	9	10	0	0	65	13	3	0	1	8	52	7	12	0	33	0	0	0	0	0	89	10	41	21	0	337	0	0	0
9999	2	2	147	5	69	77435	6	0	98.7293	4667	646	120	526	2	9	16	92	55	457	10	4	405	16	28	0	52	59	52	0	6	330	12	4	5	0	3	316	59	232	3	21	0	0	0	0	0	129	192	49	74	6	2620	0	0	0
9999	2	2	148	5	71	25540	2	0	100	778	94	31	63	0	0	0	31	22	37	2	2	121	4	25	0	0	8	8	0	0	55	6	0	0	0	6	49	0	30	2	17	0	0	0	0	0	98	2	125	5	0	233	0	0	0
9999	2	2	149	5	73	7645	3	0	94.9073	111	15	9	6	0	0	1	8	2	3	1	0	27	1	0	0	0	4	1	0	0	21	1	0	0	0	1	20	1	12	0	6	0	0	0	0	0	13	0	9	2	0	18	0	0	0
9999	2	2	150	5	75	17415	4	0	89.7741	327	79	14	64	0	2	0	13	41	22	2	0	53	0	3	0	1	13	2	0	0	83	30	0	15	0	15	53	1	13	8	31	0	0	0	0	0	24	0	19	4	0	47	0	0	0
9999	2	2	151	5	77	10424	2	0	100	43	10	8	2	0	0	2	6	1	1	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	18	0	0	0
9999	2	2	152	5	79	14134	3	0	92.7374	211	21	5	17	0	0	0	4	5	11	0	0	43	0	6	0	0	4	1	0	1	18	4	0	3	0	0	13	0	10	0	3	0	0	0	0	0	37	2	8	3	0	65	0	0	0
9999	2	2	153	5	81	13171	2	0	100	126	9	6	3	0	0	0	6	2	1	0	0	32	0	0	0	1	8	0	0	0	32	3	1	1	0	1	29	0	24	0	5	0	0	0	0	0	25	0	5	1	0	13	0	0	0
9999	2	2	154	5	83	22353	3	0	100	99	16	7	9	0	0	0	7	1	7	1	0	21	2	0	0	0	1	1	0	0	10	0	0	0	0	0	10	0	0	2	8	0	0	0	0	0	4	0	25	1	0	18	0	0	0
9999	2	2	155	5	85	68356	7	0	94.625	1836	344	109	235	0	3	7	99	51	180	3	1	261	9	35	0	19	12	9	0	2	309	72	2	27	6	37	237	9	118	9	101	0	0	0	0	0	160	14	47	18	1	593	0	0	0
9999	2	2	156	5	87	15717	2	0	85.0735	433	73	25	48	0	2	1	22	19	28	1	0	30	11	20	0	1	5	5	0	3	50	10	1	7	0	2	40	1	29	1	9	0	0	0	0	0	35	16	53	3	1	125	0	0	0
9999	2	2	157	5	89	16653	3	0	100	254	30	12	18	0	0	0	12	10	8	0	0	24	1	0	0	1	1	0	0	0	51	18	0	9	0	9	33	1	13	2	17	0	0	0	0	0	42	5	48	0	0	51	0	0	0
9999	2	2	158	5	91	43462	2	0	100	2811	363	56	307	0	3	19	34	40	258	8	1	240	16	1	0	11	31	22	0	2	172	1	0	0	0	1	171	28	93	5	45	2	0	0	0	28	271	12	408	106	45	1081	0	0	0
9999	2	2	159	5	93	46480	8	0	93.9533	2297	415	144	271	6	7	8	123	60	194	16	1	291	14	101	0	5	72	47	0	2	248	41	8	15	1	18	203	44	125	4	30	2	0	0	0	3	216	82	51	205	33	509	0	0	0
9999	2	2	160	5	95	8149	3	0	78.4513	30	9	4	5	0	0	2	3	4	1	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0
9999	2	2	161	5	97	9487	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	162	5	99	8997	2	0	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9999	2	2	163	5	101	8330	1	0	100	38	7	3	4	1	0	0	2	1	3	0	0	5	0	0	0	0	1	1	0	0	7	6	0	0	1	5	1	0	1	0	0	0	0	0	0	0	6	0	1	0	0	10	0	0	0
9999	2	2	164	5	103	26120	3	0	99.3836	466	114	37	77	2	0	10	25	16	60	1	0	43	2	0	0	3	11	5	0	2	61	2	2	0	0	0	58	12	35	1	10	0	0	0	0	0	56	40	4	9	6	110	0	0	0
9999	2	2	165	5	105	10445	2	0	100	81	8	3	5	0	0	0	3	1	4	0	0	12	1	0	0	2	0	2	0	0	24	8	0	3	0	5	16	0	10	0	6	0	0	0	0	0	18	1	5	0	0	8	0	0	0
9999	2	2	166	5	107	21757	3	0	61.9019	185	29	12	17	0	1	0	11	6	9	1	0	28	1	3	0	1	6	1	0	0	19	3	0	1	0	2	16	2	7	1	7	3	0	0	0	1	15	4	10	3	0	62	0	0	0
9999	2	2	167	5	109	11291	3	0	100	298	10	5	5	0	0	0	5	2	3	0	0	26	0	2	0	7	2	6	0	0	32	4	0	3	0	1	28	0	20	4	4	0	0	0	0	0	52	2	25	3	0	131	0	0	0
9999	2	2	168	5	111	24583	6	0	98.2535	1163	114	34	80	0	1	2	31	36	41	1	2	101	5	17	0	4	5	1	0	0	186	41	4	15	2	20	145	9	72	3	61	0	0	0	0	2	73	8	206	7	3	430	0	0	0
9999	2	2	169	5	113	20662	2	0	100	396	68	12	56	0	2	0	10	29	23	1	3	46	1	3	0	5	10	5	0	1	46	11	1	0	2	8	35	0	10	6	19	0	0	0	0	0	37	13	61	8	0	92	0	0	0
9999	2	2	170	5	115	61754	6	0	98.3264	1473	278	46	232	0	4	3	39	14	209	7	2	138	38	15	0	15	40	20	0	2	163	3	1	1	0	1	150	15	76	8	51	0	0	0	0	0	184	8	184	42	6	340	0	0	0
9999	2	2	171	5	117	8715	4	0	91.2555	81	18	5	13	0	0	0	5	2	11	0	0	11	0	2	0	0	0	1	0	0	9	3	0	1	0	1	6	0	3	0	3	0	0	0	0	0	10	1	5	3	0	20	0	0	0
9999	2	2	172	5	119	382748	11	0	99.9833	27466	2854	672	2182	16	20	152	484	419	1678	81	4	1217	193	1647	10	347	77	287	188	17	2180	291	84	91	19	97	1841	268	1043	96	434	6	0	0	0	11	898	501	1650	527	140	14715	0	0	0
9999	2	2	173	5	121	17969	2	0	100	177	15	3	12	0	1	0	2	6	3	2	1	40	0	0	0	0	0	0	0	1	64	8	0	6	0	2	56	0	25	1	30	0	0	0	0	0	34	0	16	1	0	6	0	0	0
9999	2	2	174	5	123	28258	3	0	99.5464	1799	169	36	133	2	2	5	27	17	114	1	1	86	11	55	0	11	24	1	0	1	104	19	3	4	0	12	84	5	55	0	24	0	0	0	0	0	70	67	12	167	0	1022	0	0	0
9999	2	2	175	5	125	107118	3	0	44.2213	4416	608	145	463	2	6	18	120	92	357	14	1	341	30	35	0	39	44	18	2	5	455	73	9	24	4	36	378	20	201	31	125	0	0	0	0	4	431	17	301	88	4	1994	0	0	0
9999	2	2	176	5	127	10817	2	0	100	356	29	5	24	0	1	0	4	13	8	3	0	35	1	12	0	2	5	2	0	0	57	4	0	1	0	3	53	0	27	1	25	0	0	0	0	0	33	2	60	3	0	115	0	0	0
9999	2	2	177	5	129	8195	1	0	100	65	7	2	5	0	0	1	1	0	3	2	0	14	0	3	0	0	3	1	0	1	7	2	0	1	0	1	5	0	3	1	1	0	0	0	0	0	9	4	4	1	0	11	0	0	0
9999	2	2	178	5	131	126160	5	0	99.0972	10204	1006	259	747	4	9	47	199	70	665	12	0	717	55	184	0	62	44	40	54	15	1243	617	57	173	57	330	611	10	284	67	251	0	0	0	0	0	577	100	1142	193	123	4652	0	0	0
9999	2	2	179	5	133	17058	2	0	100	460	44	15	29	0	0	0	15	8	18	3	0	37	7	17	0	4	3	5	0	0	68	1	0	0	0	1	66	1	37	2	26	0	0	0	0	0	56	3	62	2	0	152	0	0	0
9999	2	2	180	5	135	18049	6	1	50.4922	354	32	6	25	0	1	0	5	4	18	2	0	56	1	7	0	1	7	1	0	0	42	9	0	1	2	6	33	2	14	3	14	0	0	0	0	3	57	6	58	6	0	79	0	0	0
9999	2	2	181	5	137	12394	2	0	100	174	20	10	10	0	1	0	9	1	8	1	0	29	0	6	0	0	1	4	0	1	33	5	0	4	0	1	28	1	13	0	14	0	0	0	0	0	31	1	15	4	0	29	0	0	0
9999	2	2	182	5	139	41639	3	0	95.521	1241	283	82	201	2	0	8	72	52	143	6	0	164	14	19	0	2	19	17	0	1	124	4	0	2	0	2	117	19	60	9	29	0	0	0	0	1	79	103	11	62	1	341	0	0	0
9999	2	2	183	5	141	17478	3	1	100	233	34	18	16	0	1	0	17	3	11	2	0	47	0	3	0	1	2	6	0	0	26	10	0	9	0	1	15	0	9	1	5	0	0	0	0	0	34	11	10	7	0	52	0	0	0
9999	2	2	184	5	143	209119	10	1	99.8049	11326	1102	289	813	1	21	18	249	139	655	16	3	1224	54	228	1	110	129	54	6	15	859	46	0	21	1	24	803	13	520	40	230	1	0	0	0	0	1948	587	980	171	46	3811	0	0	0
9999	2	2	185	5	145	77076	11	0	99.1465	2576	337	36	301	2	0	2	31	68	228	4	2	208	5	80	0	13	16	11	1	0	220	45	3	9	0	32	175	4	106	4	61	0	0	0	0	0	207	17	186	35	0	1239	0	0	0
9999	2	2	186	5	147	7260	3	0	46.5324	74	9	2	7	0	0	0	2	2	5	0	0	7	0	1	0	0	1	0	0	0	6	1	0	0	0	1	5	0	3	0	2	0	0	0	0	0	6	2	4	1	0	35	0	0	0
9999	2	2	187	5	149	22185	5	0	100	650	34	14	20	0	1	0	13	6	14	0	0	42	1	86	0	0	2	1	0	0	31	2	0	2	0	0	29	3	14	4	8	0	0	0	0	0	42	6	44	6	2	353	0	0	0
9999	2	2	188	6	1	1510271	26	0	100	47455	7685	3068	4617	53	86	665	2264	1231	2825	538	23	3868	213	317	45	499	515	1008	551	399	9708	1911	756	838	0	317	7796	3752	1055	0	2990	1	0	0	1	8	7960	194	4447	208	99	9729	0	0	0
9999	2	2	189	6	3	1175	2	0	100	76	7	6	1	0	2	0	4	0	1	0	0	2	0	2	0	0	0	5	0	1	11	2	0	2	0	0	9	0	7	0	2	0	0	0	0	0	35	1	1	0	0	11	0	0	0
9999	2	2	190	6	5	38091	6	0	100	1298	140	87	53	0	1	1	85	21	29	3	0	39	5	7	2	6	10	18	0	8	300	40	13	10	0	17	260	71	68	0	121	0	0	0	0	0	197	4	98	6	1	457	0	0	0
9999	2	2	191	6	7	220000	13	0	100	10011	1152	526	626	2	8	41	475	174	394	55	3	560	40	37	11	95	125	124	3	36	1403	146	24	70	0	52	1257	430	236	0	591	1	1	0	0	5	1670	279	2724	56	61	1629	0	0	0
9999	2	2	192	6	9	45578	5	0	100	1416	223	146	77	0	0	7	139	31	31	14	1	154	6	2	0	7	23	22	0	11	351	40	1	16	0	23	311	82	79	0	150	0	0	0	0	1	304	6	68	11	0	227	0	0	0
9999	2	2	193	6	11	21419	6	0	100	1148	104	63	41	1	1	5	56	15	13	13	0	53	6	8	3	8	25	7	0	8	145	18	2	11	0	5	127	26	71	0	30	0	0	0	0	0	219	12	69	7	1	473	0	0	0
9999	2	2	194	6	13	1049025	30	0	100	26816	5504	2324	3180	66	39	395	1824	1113	1470	576	21	1955	187	166	54	531	257	719	106	232	5221	1023	282	354	0	387	4198	2047	373	0	1778	2	0	0	2	2	4449	35	2757	83	41	4515	0	0	0
9999	2	2	195	6	15	28610	3	0	100	1620	316	174	142	4	5	8	157	54	71	16	1	98	1	12	1	19	22	29	1	19	264	39	1	18	0	20	225	60	42	0	123	0	0	0	0	1	211	5	300	13	0	308	0	0	0
9999	2	2	196	6	17	181058	7	0	100	5404	841	484	357	4	6	31	443	137	198	19	3	435	37	46	8	54	69	86	0	60	998	74	12	36	0	26	924	274	142	0	508	0	0	0	0	1	1249	13	459	23	3	1022	0	0	0
9999	2	2	197	6	19	930450	23	0	100	39763	7373	3690	3683	49	48	361	3232	1256	1961	448	18	2927	169	146	36	773	442	862	378	251	5975	891	193	271	0	427	5084	1211	906	0	2967	9	0	0	9	7	6391	137	3348	221	24	10294	0	0	0
9999	2	2	198	6	21	28122	5	0	100	1548	166	101	65	0	1	4	96	31	18	14	2	102	10	4	0	15	13	18	0	22	320	51	1	28	0	22	269	118	60	0	91	0	0	0	0	1	330	5	101	7	1	433	0	0	0
9999	2	2	199	6	23	134623	11	0	99.9151	9254	1009	458	551	7	5	39	407	114	354	72	11	416	32	31	5	93	88	164	13	58	1177	132	23	55	0	54	1045	195	282	0	567	0	0	0	0	3	1404	61	2564	31	8	2097	0	0	0
9999	2	2	200	6	25	174528	11	0	95.5852	8467	1227	511	716	7	6	46	451	266	390	51	9	661	31	32	11	158	115	153	1	46	2492	336	58	150	0	127	2157	1057	407	0	693	0	0	0	0	0	1157	23	391	45	24	1901	0	0	0
9999	2	2	201	6	27	18546	4	0	100	944	106	68	38	0	0	3	65	13	9	14	2	60	3	6	1	7	8	12	0	7	161	12	1	6	0	5	149	23	77	0	49	0	0	0	0	1	319	5	139	8	1	100	0	0	0
9999	2	2	202	6	29	839631	18	0	100	40554	7018	3674	3344	78	38	381	3177	1427	1627	282	8	3316	194	243	29	920	487	883	408	379	7482	1221	263	310	0	648	6261	1931	830	0	3500	11	0	0	11	8	5883	181	3849	111	52	9101	0	0	0
9999	2	2	203	6	31	152982	10	0	100	6778	644	352	292	0	4	27	321	133	127	26	6	207	12	23	2	51	44	61	1	36	1319	98	4	36	0	58	1221	747	183	0	291	0	0	0	0	1	1513	21	892	25	5	1921	0	0	0
9999	2	2	204	6	33	64665	5	0	100	3748	518	299	219	3	4	13	279	64	131	24	0	222	4	6	3	26	27	88	2	11	659	101	1	59	0	41	558	260	32	0	266	0	0	0	0	0	425	24	573	23	1	1136	0	0	0
9999	2	2	205	6	35	34895	6	0	100	1092	153	100	53	0	0	7	93	38	10	4	1	73	2	9	1	11	12	15	0	11	156	19	1	9	0	9	137	56	26	0	55	0	0	0	0	2	200	4	141	9	0	293	0	0	0
9999	2	2	206	6	37	9818605	108	0	99.9953	319615	61487	28763	32724	413	572	5166	22612	10467	18630	3507	121	12788	2645	2012	265	2925	4271	6242	5666	2807	56504	9943	3266	3676	0	3002	46561	14653	12978	0	18930	382	3	0	379	50	42080	4057	13103	755	546	101029	0	0	0
9999	2	2	207	6	39	150865	6	0	100	4068	682	398	284	4	9	30	355	88	155	38	3	225	14	16	0	45	49	72	15	36	534	65	10	15	0	40	469	76	132	0	261	0	0	0	0	0	1274	21	234	16	0	835	0	0	0
9999	2	2	208	6	41	252409	16	0	99.7723	6465	1045	475	570	3	14	46	412	230	309	29	2	443	24	51	14	78	82	76	27	65	847	108	37	52	0	19	739	181	175	0	384	0	0	0	0	1	1536	59	915	12	113	1077	0	0	0
9999	2	2	209	6	43	18251	2	0	100	821	109	64	45	0	2	0	62	21	21	3	0	63	10	1	2	3	3	8	0	6	169	26	3	20	0	3	143	70	42	0	31	0	0	0	0	1	127	9	110	4	0	196	0	0	0
9999	2	2	210	6	45	87841	8	0	100	5084	644	350	294	6	9	18	317	122	129	35	8	290	16	27	3	36	40	90	1	23	1217	260	12	186	0	62	957	673	79	0	205	0	0	0	0	2	788	30	478	16	1	1381	0	0	0
9999	2	2	211	6	47	255793	13	0	100	10612	1978	956	1022	22	18	88	828	396	555	61	10	986	73	46	8	118	105	203	21	86	1883	349	40	111	0	198	1534	331	453	0	750	0	0	0	0	2	2041	108	714	92	10	2139	0	0	0
9999	2	2	212	6	49	9686	4	0	100	486	91	62	29	1	1	2	58	16	7	6	0	39	1	4	0	3	5	6	0	9	59	14	0	11	0	3	45	9	10	0	26	0	0	0	0	0	79	0	47	0	2	141	0	0	0
9999	2	2	213	6	51	14202	4	0	100	483	69	40	29	0	4	2	34	19	7	2	1	30	9	5	0	8	5	14	0	4	75	7	0	3	0	4	68	14	33	0	21	0	0	0	0	1	111	4	82	2	1	63	0	0	0
9999	2	2	214	6	53	415057	19	0	100	13442	2756	1246	1510	17	24	132	1073	417	996	95	2	821	58	119	40	76	124	238	32	109	1985	386	129	124	0	133	1599	465	426	0	708	2	0	0	2	6	2602	130	1387	85	36	2836	0	0	0
9999	2	2	215	6	55	136484	10	0	99.8209	4573	736	325	411	8	4	28	285	163	227	18	3	304	7	17	9	40	35	85	2	33	680	98	7	36	0	55	582	160	137	0	285	0	0	0	0	3	1072	37	445	10	12	1046	0	0	0
9999	2	2	216	6	57	98764	7	0	100	2966	392	207	185	3	0	9	195	92	71	21	1	152	11	15	6	26	30	47	0	30	536	30	11	14	0	5	506	236	72	0	198	0	0	0	0	0	680	26	358	13	12	632	0	0	0
9999	2	2	217	6	59	3010232	45	0	100	80536	12750	5080	7670	90	101	703	4186	3248	3969	422	31	4346	429	588	49	969	1017	1259	1072	799	18608	2088	535	543	0	1010	16520	4525	4956	0	7039	14	0	0	14	4	15832	1392	5568	281	242	15317	0	0	0
9999	2	2	218	6	61	348432	9	0	100	8737	1707	632	1075	1	9	61	561	455	556	61	3	415	39	65	22	113	79	195	19	65	1543	242	47	60	0	135	1301	447	210	0	644	0	0	0	0	0	1723	49	637	48	11	2006	0	0	0
9999	2	2	219	6	63	20007	4	0	100	1050	134	91	43	0	0	1	90	29	10	4	0	61	2	6	0	3	4	16	0	8	179	22	3	4	0	15	157	76	39	0	42	0	0	0	0	0	224	11	126	4	0	272	0	0	0
9999	2	2	220	6	65	2189641	39	0	98.8831	51626	10464	4616	5848	64	78	517	3957	2352	3049	431	16	2749	262	277	90	887	586	985	120	508	9157	1379	218	353	0	808	7778	2646	1358	0	3775	2	0	0	2	11	10020	156	5767	132	63	9392	0	0	0
9999	2	2	221	6	67	1418788	20	0	99.9953	44169	10033	4488	5545	92	67	691	3638	1518	3367	615	45	2324	206	351	77	585	420	886	343	505	6236	1014	302	294	0	418	5222	1514	837	0	2871	6	0	0	6	21	7975	306	4055	83	41	9714	0	0	0
9999	2	2	222	6	69	55269	6	0	100	1470	281	164	117	2	3	4	155	55	48	14	0	106	9	8	0	17	25	27	1	11	228	28	4	14	0	10	200	80	49	0	71	0	0	0	0	0	326	7	89	15	1	318	0	0	0
9999	2	2	223	6	71	2035210	39	0	100	73744	16460	7360	9100	120	128	805	6307	3919	4450	673	58	4596	644	819	135	1534	995	1445	601	710	15586	3533	757	1022	0	1754	12053	4689	1887	0	5477	4	0	0	4	35	12899	142	6422	302	139	10275	0	0	0
9999	2	2	224	6	73	3095313	32	0	100	98585	16773	8131	8642	75	115	925	7016	3340	4660	604	38	6149	331	744	39	873	1131	1522	1132	703	21408	2803	872	909	0	1022	18605	6786	5477	0	6342	8	0	0	8	7	17175	1245	11482	198	1324	16341	0	0	0
9999	2	2	225	6	75	805235	12	0	100	19511	3945	2060	1885	42	31	329	1658	415	1284	156	30	1356	77	155	11	175	347	233	551	113	3498	1750	1012	491	0	247	1748	753	267	0	728	12	0	0	12	1	1481	86	115	59	91	7205	0	0	0
9999	2	2	226	6	77	685306	15	0	100	25000	4865	2276	2589	47	31	326	1872	878	1530	166	15	1861	106	180	22	419	255	557	133	166	2489	503	142	141	0	220	1986	434	380	0	1172	0	0	0	0	2	4381	62	3611	99	24	5768	0	0	0
9999	2	2	227	6	79	269637	17	0	100	10671	1301	624	677	5	12	37	570	247	400	28	2	1547	44	33	7	112	187	84	6	110	1295	142	38	52	0	52	1153	374	353	0	426	0	0	0	0	3	1903	475	1691	60	117	1696	0	0	0
9999	2	2	228	6	81	718451	25	0	99.341	17076	3197	1162	2035	8	19	127	1008	603	1304	121	7	815	56	71	39	147	132	274	28	132	3430	424	103	117	0	203	3007	1380	564	0	1063	0	0	0	0	2	3668	152	2079	38	6	2811	0	0	0
9999	2	2	229	6	83	423895	16	0	100	24859	2242	1065	1177	8	21	93	943	334	782	51	10	1082	53	95	15	108	205	215	12	142	4704	321	106	140	0	75	4383	1412	752	0	2219	1	0	0	1	2	2692	1712	1770	181	803	8825	0	0	0
9999	2	2	230	6	85	1781642	27	0	99.9844	41440	8601	3504	5097	21	79	429	2975	1155	3508	409	25	2604	223	282	64	415	534	828	394	602	7783	1015	184	402	0	429	6768	2569	1582	0	2617	11	0	0	11	5	6377	384	4343	232	49	7708	0	0	0
