Id,Id2,Geography,male_tot,female_tot,tsr,pop_1864,male_1864,female_1864,asr_1864,male_1824,female_1824,male_2544,female_2544
0500000US19093,19093,"Ida County, Iowa",3539,3550,99.7,3926,2008,1918,104.7,206,212,748,703
0500000US19095,19095,"Iowa County, Iowa",8069,8286,97.4,9527,4857,4670,104,505,510,1900,1842
0500000US19097,19097,"Jackson County, Iowa",9846,10002,98.4,11550,5854,5696,102.8,695,621,2171,2135
0500000US19099,19099,"Jasper County, Iowa",18764,18078,103.8,22336,11787,10549,111.7,1413,1169,4916,4178
0500000US19101,19101,"Jefferson County, Iowa",8997,7846,114.7,11276,6330,4946,128,1324,553,2094,1619
0500000US19103,19103,"Johnson County, Iowa",65462,65420,100.1,93753,47321,46432,101.9,14126,14002,19362,18090
0500000US19105,19105,"Jones County, Iowa",10713,9925,107.9,12456,6793,5663,120,789,591,2740,2212
0500000US19107,19107,"Keokuk County, Iowa",5226,5285,98.9,6048,3118,2930,106.4,384,310,1165,1108
0500000US19109,19109,"Kossuth County, Iowa",7708,7835,98.4,8589,4424,4165,106.2,492,391,1519,1494
0500000US19111,19111,"Lee County, Iowa",18131,17731,102.3,21823,11436,10387,110.1,1491,1301,4417,3864
0500000US19113,19113,"Linn County, Iowa",103950,107276,96.9,131891,65905,65986,99.9,10411,10269,28566,28041
0500000US19115,19115,"Louisa County, Iowa",5793,5594,103.6,6740,3500,3240,108,421,372,1415,1317
0500000US19117,19117,"Lucas County, Iowa",4432,4466,99.2,4929,2491,2438,102.2,302,276,905,889
0500000US19119,19119,"Lyon County, Iowa",5783,5798,99.7,6428,3274,3154,103.8,393,372,1347,1307
0500000US19121,19121,"Madison County, Iowa",7797,7882,98.9,9090,4526,4564,99.2,444,448,1888,1954
0500000US19123,19123,"Mahaska County, Iowa",11252,11129,101.1,13342,6848,6494,105.5,1169,998,2630,2560
0500000US19125,19125,"Marion County, Iowa",16541,16768,98.6,19755,9948,9807,101.4,1730,1668,3754,3765
0500000US19127,19127,"Marshall County, Iowa",20428,20220,101,23667,12062,11605,103.9,1771,1601,4704,4525
0500000US19129,19129,"Mills County, Iowa",7572,7487,101.1,9217,4650,4567,101.8,507,450,1736,1752
0500000US19131,19131,"Mitchell County, Iowa",5309,5467,97.1,5770,2943,2827,104.1,379,358,1062,1045
0500000US19133,19133,"Monona County, Iowa",4516,4727,95.5,5005,2556,2449,104.4,281,250,862,883
0500000US19135,19135,"Monroe County, Iowa",3976,3994,99.5,4563,2316,2247,103.1,304,263,907,878
0500000US19137,19137,"Montgomery County, Iowa",5209,5531,94.2,6088,3067,3021,101.5,319,315,1134,1141
0500000US19139,19139,"Muscatine County, Iowa",21227,21518,98.6,25738,12959,12779,101.4,1772,1650,5288,5312
0500000US19141,19141,"O'Brien County, Iowa",7166,7232,99.1,8068,4147,3921,105.8,515,442,1606,1454
0500000US19143,19143,"Osceola County, Iowa",3243,3219,100.7,3696,1915,1781,107.5,246,205,713,678
0500000US19145,19145,"Page County, Iowa",8261,7671,107.7,9251,5109,4142,123.3,640,473,2085,1494
0500000US19147,19147,"Palo Alto County, Iowa",4678,4743,98.6,5344,2754,2590,106.3,465,387,954,931
0500000US19149,19149,"Plymouth County, Iowa",12373,12613,98.1,14353,7232,7121,101.6,788,777,2876,2763
0500000US19151,19151,"Pocahontas County, Iowa",3633,3677,98.8,4124,2126,1998,106.4,239,208,690,657
0500000US19153,19153,"Polk County, Iowa",211171,219469,96.2,274170,135283,138887,97.4,19409,20465,63507,63516
0500000US19155,19155,"Pottawattamie County, Iowa",45690,47468,96.3,57346,28663,28683,99.9,4454,4274,11562,11270
0500000US19157,19157,"Poweshiek County, Iowa",9257,9657,95.9,11474,5714,5760,99.2,1276,1312,1921,1867
0500000US19159,19159,"Ringgold County, Iowa",2492,2639,94.4,2679,1347,1332,101.1,163,161,488,473
0500000US19161,19161,"Sac County, Iowa",5064,5286,95.8,5734,2950,2784,106,316,255,1060,1002
0500000US19163,19163,"Scott County, Iowa",80977,84247,96.1,103053,51032,52021,98.1,7202,7560,21561,21495
0500000US19165,19165,"Shelby County, Iowa",5942,6225,95.5,6761,3412,3349,101.9,371,338,1207,1222
0500000US19167,19167,"Sioux County, Iowa",16831,16873,99.8,19849,10180,9669,105.3,2325,2282,3895,3579
0500000US19169,19169,"Story County, Iowa",46412,43130,107.6,64644,34367,30277,113.5,14395,11569,11300,9806
0500000US19171,19171,"Tama County, Iowa",8731,9036,96.6,9953,5004,4949,101.1,633,583,1914,1972
0500000US19173,19173,"Taylor County, Iowa",3147,3170,99.3,3514,1809,1705,106.1,200,181,700,627
0500000US19175,19175,"Union County, Iowa",6106,6428,95,7331,3656,3675,99.5,572,532,1381,1385
0500000US19177,19177,"Van Buren County, Iowa",3806,3764,101.1,4250,2155,2095,102.9,242,254,846,780
0500000US19179,19179,"Wapello County, Iowa",17422,18203,95.7,21650,10851,10799,100.5,1769,1666,4359,4123
0500000US19181,19181,"Warren County, Iowa",22507,23718,94.9,28048,13742,14306,96.1,2060,2159,5526,5727
0500000US19183,19183,"Washington County, Iowa",10626,11078,95.9,12487,6251,6236,100.2,735,679,2474,2480
0500000US19185,19185,"Wayne County, Iowa",3118,3285,94.9,3485,1802,1683,107.1,236,219,637,589
0500000US19187,19187,"Webster County, Iowa",19467,18546,105,23257,12345,10912,113.1,2509,1715,4600,3886
0500000US19189,19189,"Winnebago County, Iowa",5383,5483,98.2,6419,3321,3098,107.2,560,475,1162,1067
0500000US19191,19191,"Winneshiek County, Iowa",10450,10606,98.5,13212,6699,6513,102.9,1750,1774,2065,1946
0500000US19193,19193,"Woodbury County, Iowa",50394,51778,97.3,61833,30927,30906,100.1,5405,5287,12849,12617
0500000US19195,19195,"Worth County, Iowa",3786,3812,99.3,4451,2316,2135,108.5,259,215,861,814
0500000US19197,19197,"Wright County, Iowa",6575,6654,98.8,7374,3810,3564,106.9,478,419,1411,1310
0500000US20001,20001,"Allen County, Kansas",6525,6846,95.3,7778,3861,3917,98.6,645,599,1468,1426
0500000US20003,20003,"Anderson County, Kansas",4013,4089,98.1,4412,2225,2187,101.7,282,257,853,886
0500000US20005,20005,"Atchison County, Kansas",8236,8688,94.8,10230,5053,5177,97.6,1151,1244,1818,1796
0500000US20007,20007,"Barber County, Kansas",2451,2410,101.7,2778,1433,1345,106.5,178,153,480,490
0500000US20009,20009,"Barton County, Kansas",13589,14085,96.5,16202,8155,8047,101.3,1285,1223,3057,3035
0500000US20011,20011,"Bourbon County, Kansas",7430,7743,96,8659,4356,4303,101.2,839,668,1591,1592
0500000US20013,20013,"Brown County, Kansas",4867,5117,95.1,5621,2798,2823,99.1,364,306,1056,1065
0500000US20015,20015,"Butler County, Kansas",33178,32702,101.5,39802,20478,19324,106,3279,2727,8095,7657
0500000US20017,20017,"Chase County, Kansas",1422,1368,103.9,1584,845,739,114.3,117,65,309,266
0500000US20019,20019,"Chautauqua County, Kansas",1861,1808,102.9,2015,1045,970,107.7,129,91,360,337
